profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/FierceisFit,FierceisFit,1631407040517099523,Fierce Is Fit,https://pbs.twimg.com/profile_images/1631407149359288324/FqCsM3Iz_normal.jpg,https://pbs.twimg.com/profile_banners/1631407040517099523/1677793136,"Fitness, Wellness & Beauty!",https://t.co/QCaqt4BBia,"New York, NY",Thu Mar 02 21:32:13 +0000 2023,0,28,5,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/EllisJa13728684,EllisJa13728684,1615305467852455937,Ellis Jackson,https://pbs.twimg.com/profile_images/1615305574953926657/6fsnSoQG_normal.jpg,,,,,Tue Jan 17 11:10:34 +0000 2023,10,173,1,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/LarisaIra1,LarisaIra1,1502712217422151690,LarisaIra,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sat Mar 12 18:25:29 +0000 2022,53,817,6,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/Atlanta4S,Atlanta4S,1409708404306714627,SarmaAtlanta,https://pbs.twimg.com/profile_images/1611021163844734980/ZArzg8Eh_normal.jpg,https://pbs.twimg.com/profile_banners/1409708404306714627/1670925224,"Hi,I am Atlanta @SarmaAtlanta warrior| CRM|Former PBO officer @ICICIBank Truth (https://t.co/XMpgjpp3Q5)",,"Guwahati, India",Tue Jun 29 03:01:10 +0000 2021,450,1196,55485,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/Saurabh84622794,Saurabh84622794,1630469155567616001,Saurabh Chaturvedi,https://pbs.twimg.com/profile_images/1630469805827342338/XPjUbVV7_normal.png,,,,,Tue Feb 28 07:27:48 +0000 2023,0,4,1,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/Anniekamunge,Anniekamunge,511416726,Annie kamunge,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Fri Mar 02 05:28:24 +0000 2012,2,49,21,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/AbdulJabbar8766,AbdulJabbar8766,1261755159849230337,Abdul Jabbar,https://pbs.twimg.com/profile_images/1521367727721512961/YX6vVB-__normal.jpg,,"PHARMA Student 👨‍⚕ ,,,,,,,,,,,,,,, Interested in World Politics,,,,,,,,,,,,,,Wishing a peaceful and prosperous life for all humans😊,,,,,,, Proud Indian 🇮🇳",,Tamil Nadu 🇮🇳,Sat May 16 20:27:47 +0000 2020,1,465,387,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/Snigdhasen11Sen,Snigdhasen11Sen,1628532297669677056,Snigdha Sen,https://pbs.twimg.com/profile_images/1628532484324610049/tkZln9_j_normal.png,,,,,Wed Feb 22 23:09:35 +0000 2023,1,37,2,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/vijayan92183650,vijayan92183650,1445750950606434306,vijayanarasimha As,https://pbs.twimg.com/profile_images/1559335999221534720/GsO8vBh8_normal.jpg,https://pbs.twimg.com/profile_banners/1445750950606434306/1636465105,"Respectable citizen of great Hindusthan

सर्वम् खल्विदम् ब्रह्म",,,Wed Oct 06 14:01:57 +0000 2021,22,72,1622,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/pradeep201609,pradeep201609,777936815168839681,PRADEEP,https://pbs.twimg.com/profile_images/781540072713809921/jFWEzAct_normal.jpg,https://pbs.twimg.com/profile_banners/777936815168839681/1500834097,psychologist,,"Bengaluru, India",Mon Sep 19 18:26:05 +0000 2016,39,76,15,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/GoodSelfGuide,GoodSelfGuide,1628700935026515972,Good Self Guidance,https://pbs.twimg.com/profile_images/1628701657956753408/O6mJwlIs_normal.jpg,https://pbs.twimg.com/profile_banners/1628700935026515972/1677276846,"We offer a space for guided meditation, relaxation, and mindfulness practices to help you find inner peace and calm in your daily life.",https://t.co/ZvNAtC9Djr,,Thu Feb 23 10:19:14 +0000 2023,8,52,8,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/dr_sunit,dr_sunit,364301700,The healer,https://pbs.twimg.com/profile_images/933758086367518721/bw_CBHGP_normal.jpg,,"Motivator and Thinker. Save Earth . Save Children.Proud  Indian.
     lCHANGEl I HEALTH I",,India,Mon Aug 29 15:03:38 +0000 2011,56,2938,130594,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.546Z
https://twitter.com/tharun_ka,tharun_ka,4297906038,blank1,https://pbs.twimg.com/profile_images/1629706392532828161/TCQzBK29_normal.jpg,https://pbs.twimg.com/profile_banners/4297906038/1492937011,being human,,"Hyderabad, India",Fri Nov 20 06:15:29 +0000 2015,50,432,344,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/nasz_ny,nasz_ny,2791855673,Maria Feodorovna,https://pbs.twimg.com/profile_images/1628675453849604098/ROJKwh8J_normal.jpg,https://pbs.twimg.com/profile_banners/2791855673/1677141630,Come here to discover more interesting things,,India,Mon Sep 29 14:43:04 +0000 2014,0,87,3,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/PatelTvisha,PatelTvisha,1243728590,Tvisha Patel,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Tue Mar 05 13:24:53 +0000 2013,2,57,5,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/KSaheb4,KSaheb4,1584598334710419472,Khan_Saheb4,https://pbs.twimg.com/profile_images/1584598580056231940/qMiSD3Gf_normal.jpg,,,,,Mon Oct 24 17:31:15 +0000 2022,78,1526,4453,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/anishvcherian,anishvcherian,75764345,"Anish V Cherian, PhD",https://pbs.twimg.com/profile_images/1632312700209598464/9H7AGhTJ_normal.jpg,https://pbs.twimg.com/profile_banners/75764345/1678008661,"Assoc/Professor @NIMHANS_BLR. Interested in Global Mental Health, Self-Harm & Suicide Prevention, Stigma, Psych-Epidemiology, Human Rights",https://t.co/gYVKo7lqR2,"Bengaluru, India",Sun Sep 20 10:55:37 +0000 2009,482,509,1041,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/osujimartinc,osujimartinc,1090260036457136135,Martin Osuji,https://pbs.twimg.com/profile_images/1090263424217407488/UxetusjA_normal.jpg,,,,"Onitsha, Nigeria",Tue Jan 29 14:47:03 +0000 2019,5,53,9,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/bhupesh_dixit,bhupesh_dixit,763001564399370240,🇮🇳 Bhupesh Dixit | रं | #SaveYouth,https://pbs.twimg.com/profile_images/1624624319677726720/zkmY8nIP_normal.jpg,https://pbs.twimg.com/profile_banners/763001564399370240/1641404169,"Public Health Professional | Senior Prog. Manager - Suicide Prevention & Mental Health @srkpsjjn (Raj)| Ex - DPM (NUHM, GoR) | Ex - DPC (ICDS,GoG) | IIHMR Grad",,"Sardarshahar, India",Tue Aug 09 13:18:43 +0000 2016,265,1109,4798,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/RafiqAn52071286,RafiqAn52071286,1621146213373607938,Rafiq Ansari,https://pbs.twimg.com/profile_images/1621146801771511814/1GFOmVnF_normal.jpg,,,,,Thu Feb 02 14:00:34 +0000 2023,13,216,2,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/Guruspeak_in,Guruspeak_in,1253567323836870657,"Guruspeak - #ReduceStress, #IncreaseBliss",https://pbs.twimg.com/profile_images/1253568009232240645/cl2DDSjn_normal.jpg,https://pbs.twimg.com/profile_banners/1253567323836870657/1587794017,"Stress Mgmt Workshops, Self Help Books, Preventive Healthcare, healing & Lifestyle Consultations for individuals & businesses. Founder @ideazfirst",https://t.co/qH5JvLgy2c,Kolkata,Fri Apr 24 06:12:16 +0000 2020,37,979,176,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
