Source,Target,Type
21843174,72481380,Directed
21843174,32332988,Directed
21843174,16362321,Directed
21843174,16489912,Directed
21843174,63066473,Directed
21843174,31501423,Directed
21843174,2708715396,Directed
21843174,2357514276,Directed
21843174,37151522,Directed
21843174,91881021,Directed
21843174,35745089,Directed
21843174,122927740,Directed
21843174,1132151165410450000,Directed
21843174,404757585,Directed
21843174,80682309,Directed
21843174,105757080,Directed
21843174,12893512,Directed
21843174,296690998,Directed
21843174,59830258,Directed
21843174,325488932,Directed
21843174,1637125683737660000,Directed
21843174,1607732956566790000,Directed
21843174,1222795928567810000,Directed
21843174,1482368319202420000,Directed
21843174,1637844801000470000,Directed
21843174,2676788940,Directed
21843174,1336986771096210000,Directed
21843174,1346495017506930000,Directed
21843174,1026414477170950000,Directed
21843174,1637745972997390000,Directed
21843174,771172928,Directed
21843174,1637693823055790000,Directed
21843174,1479100531796700000,Directed
21843174,1542573902492070000,Directed
21843174,2741740722,Directed
21843174,177895034,Directed
21843174,1602518896292020000,Directed
21843174,1628010495411120000,Directed
21843174,1527685436726180000,Directed
21843174,1417052422778740000,Directed
21843174,1589712064410360000,Directed
21843174,192812231,Directed
21843174,1636821086904950000,Directed
21843174,1625780793930020000,Directed
21843174,261117799,Directed
21843174,1567355484205880000,Directed
21843174,1581133703907930000,Directed
21843174,1496505998261060000,Directed
21843174,834969776,Directed
21843174,1636664426546750000,Directed
21843174,1636919481762040000,Directed
21843174,2246609342,Directed
21843174,1636785768428440000,Directed
21843174,897502104654196000,Directed
21843174,1636762974340940000,Directed
21843174,1584974999261430000,Directed
21843174,1484752114752820000,Directed
21843174,1499720733056200000,Directed
21843174,319045233,Directed
21843174,1382856050047470000,Directed
21843174,1570036594954080000,Directed
21843174,260762048,Directed
21843174,796432095178428000,Directed
21843174,1509233076811210000,Directed
21843174,174029702,Directed
21843174,1447802790529560000,Directed
21843174,1499454827046190000,Directed
21843174,1631894254766170000,Directed
21843174,1617351618202330000,Directed
21843174,1634139116613900000,Directed
21843174,2537970906,Directed
21843174,1480055940774640000,Directed
21843174,1636335358781560000,Directed
21843174,858498278752632000,Directed
21843174,1408349225495060000,Directed
21843174,1524290293,Directed
21843174,1388063301972620000,Directed
21843174,888243813663129000,Directed
21843174,122984046,Directed
21843174,1604213540910370000,Directed
21843174,1617594546938050000,Directed
21843174,919433048940101000,Directed
21843174,1245688976976930000,Directed
21843174,1591375818579640000,Directed
21843174,1551046808360860000,Directed
21843174,1328412900386430000,Directed
21843174,1149130101033880000,Directed
21843174,1635906437913210000,Directed
21843174,3013901546,Directed
21843174,342915325,Directed
21843174,1085936128589380000,Directed
21843174,1624164482472890000,Directed
21843174,971741691551117000,Directed
21843174,1455399859708590000,Directed
21843174,1263287756651990000,Directed
21843174,1117547702,Directed
21843174,1530624384263950000,Directed
21843174,1304530714151400000,Directed
21843174,1521368426492480000,Directed
21843174,1279615182,Directed
21843174,1635342888728150000,Directed
21843174,812213461459443000,Directed
21843174,1043882795062490000,Directed
21843174,2228584632,Directed
21843174,1633545669356190000,Directed
21843174,754245899082051000,Directed
21843174,741451495682375000,Directed
21843174,2862212456,Directed
21843174,1270683343709890000,Directed
21843174,1065125226520940000,Directed
21843174,1132306245224840000,Directed
21843174,1226070083329350000,Directed
21843174,1624633690562370000,Directed
21843174,1633069990059330000,Directed
21843174,1634945272508730000,Directed
21843174,1404653565944020000,Directed
21843174,1561403820944780000,Directed
21843174,1589323700268040000,Directed
21843174,1551406884879360000,Directed
21843174,1580189556166430000,Directed
21843174,1634765321470110000,Directed
21843174,1634694572659060000,Directed
21843174,1633161812504890000,Directed
21843174,1181657603773880000,Directed
21843174,1336849760037170000,Directed
21843174,938578131408928000,Directed
21843174,1573233461258610000,Directed
21843174,1521434514009950000,Directed
21843174,1634211307783150000,Directed
21843174,731440727507357000,Directed
21843174,1632250416674240000,Directed
21843174,991870478372425000,Directed
21843174,981782200545755000,Directed
21843174,1484175222135980000,Directed
21843174,1634306021890850000,Directed
21843174,978887341375934000,Directed
21843174,1398367398919500000,Directed
21843174,91746903,Directed
21843174,4514234667,Directed
21843174,1391627392385390000,Directed
21843174,1219888824362220000,Directed
21843174,1624747992757700000,Directed
21843174,1220912043248600000,Directed
21843174,1324599051170370000,Directed
21843174,1618182048770050000,Directed
21843174,137604299,Directed
21843174,1629298345868160000,Directed
21843174,1049484192,Directed
21843174,1633574637920450000,Directed
21843174,191116306,Directed
21843174,798753251961077000,Directed
21843174,1360075100133890000,Directed
21843174,810805457535324000,Directed
21843174,1525065881612860000,Directed
21843174,3247547430,Directed
21843174,1479662869599770000,Directed
21843174,1343610071314360000,Directed
21843174,1393985239261790000,Directed
21843174,1414698571706900000,Directed
21843174,897401171186302000,Directed
21843174,2902428944,Directed
21843174,1567576752230360000,Directed
21843174,1381269849163190000,Directed
21843174,46828668,Directed
21843174,2531819095,Directed
21843174,47175019,Directed
21843174,4695912518,Directed
21843174,1485546555252030000,Directed
21843174,1564926141571670000,Directed
21843174,1422664556837430000,Directed
21843174,1102630016527920000,Directed
21843174,295794222,Directed
21843174,805630586199089000,Directed
21843174,1139139823757750000,Directed
21843174,53971988,Directed
21843174,2475325496,Directed
21843174,1622119639215140000,Directed
21843174,1070466828303020000,Directed
21843174,63461543,Directed
21843174,1206776573367480000,Directed
21843174,1411178683788790000,Directed
21843174,1632985452637710000,Directed
21843174,1397508150610240000,Directed
21843174,364180407,Directed
21843174,1632959719026440000,Directed
21843174,1632965442414290000,Directed
21843174,1481698225232880000,Directed
21843174,4717774519,Directed
21843174,1425481160612710000,Directed
21843174,1562515640573120000,Directed
21843174,2416987094,Directed
21843174,141664648,Directed
21843174,807823048552448000,Directed
21843174,1420796722674950000,Directed
21843174,1127614327299590000,Directed
21843174,1389327875996710000,Directed
21843174,714831085721493000,Directed
21843174,1425133308669680000,Directed
21843174,102091475,Directed
21843174,1572245173412980000,Directed
